LECROYMAUI,0,Waveform
Segments,1,SegmentSize,250002
Segment,TrigTime,TimeSinceSegment1
#1,14-May-2025 13:04:15,0                 
Time,Ampl
-0.00114871432,-0.0024
-0.00114870632,-0.0022
-0.00114869832,-0.0018
-0.00114869032,-0.0032
-0.00114868232,-0.0032
-0.00114867432,-0.0026
-0.00114866632,-0.003
-0.00114865832,-0.002
-0.00114865032,-0.0018
-0.00114864232,-0.0012
-0.00114863432,-0.0016
-0.00114862632,-0.0018
-0.00114861832,-0.0018
-0.00114861032,-0.001
-0.00114860232,-0.002
-0.00114859432,-0.0022
-0.00114858632,-0.0002
-0.00114857832,-0.0022
-0.00114857032,-0.0022
-0.00114856232,-0.0024
-0.00114855432,-0.0018
-0.00114854632,-0.002
-0.00114853832,-0.0004
-0.00114853032,-0.002
-0.00114852232,-0.0034
-0.00114851432,-0.0032
-0.00114850632,-0.0016
-0.00114849832,-0.0026
-0.00114849032,-0.0034
-0.00114848232,-0.0018
-0.00114847432,-0.0026
-0.00114846632,-0.0026
-0.00114845832,-0.0036
-0.00114845032,-0.0016
-0.00114844232,-0.001
-0.00114843432,-0.0024
-0.00114842632,-0.0018
-0.00114841832,-0.0018
-0.00114841032,-0.0026
-0.00114840232,-0.0022
-0.00114839432,-0.0024
-0.00114838632,-0.0028
-0.00114837832,-0.0032
-0.00114837032,-0.0036
-0.00114836232,-0.0018
-0.00114835432,-0.0016
-0.00114834632,-0.0012
-0.00114833832,-0.0018
-0.00114833032,-0.002
-0.00114832232,-0.0036
-0.00114831432,-0.0022
-0.00114830632,-0.0028
-0.00114829832,-0.0038
-0.00114829032,-0.0028
-0.00114828232,-0.0028
-0.00114827432,-0.0022
-0.00114826632,-0.0028
-0.00114825832,-0.0038
-0.00114825032,-0.0028
-0.00114824232,-0.0004
-0.00114823432,-0.0034
-0.00114822632,-0.0028
-0.00114821832,-0.0028
-0.00114821032,-0.0026
-0.00114820232,-0.0028
-0.00114819432,-0.001
-0.00114818632,-0.0024
-0.00114817832,-0.0014
-0.00114817032,-0.0034
-0.00114816232,-0.0038
-0.00114815432,-0.0022
-0.00114814632,-0.0028
-0.00114813832,-0.0034
-0.00114813032,-0.0032
-0.00114812232,-0.0032
-0.00114811432,-0.0032
-0.00114810632,-0.0024
-0.00114809832,-0.0026
-0.00114809032,-0.0024
-0.00114808232,-0.0024
-0.00114807432,-0.0028
-0.00114806632,-0.0036
-0.00114805832,-0.0028
-0.00114805032,-0.0028
-0.00114804232,-0.0028
-0.00114803432,-0.0018
-0.00114802632,-0.0024
-0.00114801832,-0.0024
-0.00114801032,-0.0024
-0.00114800232,-0.0016
-0.00114799432,-0.0036
-0.00114798632,-0.0018
-0.00114797832,-0.003
-0.00114797032,-0.0026
-0.00114796232,-0.0026
-0.00114795432,-0.002
-0.00114794632,-0.0028
-0.00114793832,-0.0022
-0.00114793032,-0.0034
-0.00114792232,-0.0004
-0.00114791432,-0.003
-0.00114790632,-0.0028
-0.00114789832,-0.0022
-0.00114789032,-0.0036
-0.00114788232,-0.0026
-0.00114787432,-0.0018
-0.00114786632,-0.003
-0.00114785832,-0.002
-0.00114785032,-0.0016
-0.00114784232,-0.002
-0.00114783432,-0.0032
-0.00114782632,-0.0044
-0.00114781832,-0.003
-0.00114781032,-0.0032
-0.00114780232,-0.0026
-0.00114779432,-0.0026
-0.00114778632,-0.0028
-0.00114777832,-0.0026
-0.00114777032,-0.0034
-0.00114776232,-0.0028
-0.00114775432,-0.0024
-0.00114774632,-0.0036
-0.00114773832,-0.0016
-0.00114773032,-0.0036
-0.00114772232,-0.0038
-0.00114771432,-0.0026
-0.00114770632,-0.0016
-0.00114769832,-0.0026
-0.00114769032,-0.0028
-0.00114768232,-0.0016
-0.00114767432,-0.0026
-0.00114766632,-0.0018
-0.00114765832,-0.0026
-0.00114765032,-0.0022
-0.00114764232,-0.0032
-0.00114763432,-0.0028
-0.00114762632,-0.003
-0.00114761832,-0.0034
-0.00114761032,-0.0028
-0.00114760232,-0.0032
-0.00114759432,-0.0028
-0.00114758632,-0.004
-0.00114757832,-0.0018
-0.00114757032,-0.0018
-0.00114756232,-0.0026
-0.00114755432,-0.002
-0.00114754632,-0.0026
-0.00114753832,-0.0024
-0.00114753032,-0.0032
-0.00114752232,-0.0012
-0.00114751432,-0.0022
-0.00114750632,-0.0038
-0.00114749832,-0.0018
-0.00114749032,-0.0006
-0.00114748232,-0.0016
-0.00114747432,-0.0016
-0.00114746632,-0.0036
-0.00114745832,-0.0024
-0.00114745032,-0.0026
-0.00114744232,-0.0014
-0.00114743432,-0.0034
-0.00114742632,-0.0018
-0.00114741832,-0.0018
-0.00114741032,-0.0022
-0.00114740232,-0.0018
-0.00114739432,-0.0026
-0.00114738632,-0.002
-0.00114737832,-0.0026
-0.00114737032,-0.0024
-0.00114736232,-0.0012
-0.00114735432,-0.002
-0.00114734632,-0.002
-0.00114733832,-0.0014
-0.00114733032,-0.0012
-0.00114732232,-0.0022
-0.00114731432,-0.0028
-0.00114730632,-0.0018
-0.00114729832,-0.0028
-0.00114729032,-0.0016
-0.00114728232,-0.002
-0.00114727432,-0.0028
-0.00114726632,-0.0034
-0.00114725832,-0.002
-0.00114725032,-0.0022
-0.00114724232,-0.0026
-0.00114723432,-0.0028
-0.00114722632,-0.002
-0.00114721832,-0.0038
-0.00114721032,-0.004
-0.00114720232,-0.0028
-0.00114719432,-0.0026
-0.00114718632,-0.0024
-0.00114717832,-0.0028
-0.00114717032,-0.0004
-0.00114716232,-0.0038
-0.00114715432,-0.0022
-0.00114714632,-0.002
-0.00114713832,-0.0026
-0.00114713032,-0.0034
-0.00114712232,-0.0018
-0.00114711432,-0.0028
-0.00114710632,-0.0028
-0.00114709832,-0.0024
-0.00114709032,-0.0032
-0.00114708232,-0.0026
-0.00114707432,-0.0018
-0.00114706632,-0.0018
-0.00114705832,-0.0024
-0.00114705032,-0.0004
-0.00114704232,-0.0028
-0.00114703432,-0.0024
-0.00114702632,-0.0016
-0.00114701832,-0.0026
-0.00114701032,-0.003
-0.00114700232,-0.0014
-0.00114699432,-0.0024
-0.00114698632,-0.002
-0.00114697832,-0.0024
-0.00114697032,-0.002
-0.00114696232,-0.0032
-0.00114695432,-0.003
-0.00114694632,-0.0036
-0.00114693832,-0.0036
-0.00114693032,-0.0038
-0.00114692232,-0.0028
-0.00114691432,-0.0032
-0.00114690632,-0.0026
-0.00114689832,-0.0012
-0.00114689032,-0.0032
-0.00114688232,-0.002
-0.00114687432,-0.003
-0.00114686632,-0.0036
-0.00114685832,-0.0034
-0.00114685032,-0.0024
-0.00114684232,-0.002
-0.00114683432,-0.0016
-0.00114682632,-0.002
-0.00114681832,-0.0024
-0.00114681032,-0.0032
-0.00114680232,-0.0012
-0.00114679432,-0.004
-0.00114678632,-0.002
-0.00114677832,-0.0022
-0.00114677032,-0.004
-0.00114676232,-0.0034
-0.00114675432,-0.0026
-0.00114674632,-0.0032
-0.00114673832,-0.0038
-0.00114673032,-0.004
-0.00114672232,-0.0026
-0.00114671432,-0.0038
-0.00114670632,-0.002
-0.00114669832,-0.0032
-0.00114669032,-0.0032
-0.00114668232,-0.0024
-0.00114667432,-0.0036
-0.00114666632,-0.0028
-0.00114665832,-0.0038
-0.00114665032,-0.0022
-0.00114664232,-0.0002
-0.00114663432,-0.0002
-0.00114662632,-0.0024
-0.00114661832,-0.0032
-0.00114661032,-0.002
-0.00114660232,0.0002
-0.00114659432,-0.002
-0.00114658632,-0.0022
-0.00114657832,-0.0024
-0.00114657032,-0.0022
-0.00114656232,-0.0016
-0.00114655432,-0.0022
-0.00114654632,-0.0018
-0.00114653832,-0.0028
-0.00114653032,-0.0028
-0.00114652232,-0.003
-0.00114651432,-0.0032
-0.00114650632,-0.0028
-0.00114649832,-0.0028
-0.00114649032,-0.002
-0.00114648232,-0.0022
-0.00114647432,-0.002
-0.00114646632,-0.0014
-0.00114645832,-0.0022
-0.00114645032,-0.0036
-0.00114644232,-0.0026
-0.00114643432,-0.002
-0.00114642632,-0.003
-0.00114641832,-0.0012
-0.00114641032,-0.002
-0.00114640232,-0.0002
-0.00114639432,-0.0018
-0.00114638632,-0.0018
-0.00114637832,-0.0036
-0.00114637032,-0.0034
-0.00114636232,-0.0034
-0.00114635432,-0.0036
-0.00114634632,-0.0046
-0.00114633832,-0.0036
-0.00114633032,-0.0022
-0.00114632232,-0.0032
-0.00114631432,-0.003
-0.00114630632,-0.0024
-0.00114629832,-0.0038
-0.00114629032,-0.0036
-0.00114628232,-0.0036
-0.00114627432,-0.0028
-0.00114626632,-0.0036
-0.00114625832,-0.0032
-0.00114625032,-0.002
-0.00114624232,-0.0022
-0.00114623432,-0.004
-0.00114622632,-0.0024
-0.00114621832,-0.0026
-0.00114621032,-0.0022
-0.00114620232,-0.003
-0.00114619432,-0.0028
-0.00114618632,-0.0016
-0.00114617832,-0.0024
-0.00114617032,-0.0036
-0.00114616232,-0.0034
-0.00114615432,-0.0014
-0.00114614632,-0.0026
-0.00114613832,-0.0026
-0.00114613032,-0.003
-0.00114612232,-0.0026
-0.00114611432,-0.0024
-0.00114610632,-0.003
-0.00114609832,-0.0012
-0.00114609032,-0.003
-0.00114608232,-0.0024
-0.00114607432,-0.0022
-0.00114606632,-0.0034
-0.00114605832,-0.0042
-0.00114605032,-0.0026
-0.00114604232,-0.0026
-0.00114603432,-0.0026
-0.00114602632,-0.0034
-0.00114601832,-0.002
-0.00114601032,-0.0022
-0.00114600232,-0.0028
-0.00114599432,-0.002
-0.00114598632,-0.0014
-0.00114597832,-0.0018
-0.00114597032,-0.0026
-0.00114596232,-0.0018
-0.00114595432,-0.0022
-0.00114594632,-0.0004
-0.00114593832,-0.0032
-0.00114593032,-0.0018
-0.00114592232,-0.0016
-0.00114591432,-0.0026
-0.00114590632,-0.0022
-0.00114589832,-0.0026
-0.00114589032,-0.0028
-0.00114588232,-0.0026
-0.00114587432,-0.0032
-0.00114586632,-0.003
-0.00114585832,-0.0024
-0.00114585032,-0.0022
-0.00114584232,-0.0026
-0.00114583432,-0.0018
-0.00114582632,-0.0032
-0.00114581832,-0.0028
-0.00114581032,-0.0028
-0.00114580232,-0.0032
-0.00114579432,-0.0028
-0.00114578632,-0.0038
-0.00114577832,-0.0036
-0.00114577032,-0.0028
-0.00114576232,-0.0016
-0.00114575432,-0.0026
-0.00114574632,-0.0016
-0.00114573832,-0.0016
-0.00114573032,-0.0026
-0.00114572232,-0.0032
-0.00114571432,-0.0022
-0.00114570632,-0.0022
-0.00114569832,-0.0026
-0.00114569032,-0.0022
-0.00114568232,-0.0022
-0.00114567432,-0.0018
-0.00114566632,-0.0018
-0.00114565832,-0.0024
-0.00114565032,-0.0012
-0.00114564232,-0.002
-0.00114563432,-0.002
-0.00114562632,-0.0006
-0.00114561832,-0.003
-0.00114561032,-0.0022
-0.00114560232,-0.002
-0.00114559432,-0.0042
-0.00114558632,-0.0028
-0.00114557832,-0.0018
-0.00114557032,-0.0026
-0.00114556232,-0.0022
-0.00114555432,-0.0026
-0.00114554632,-0.0024
-0.00114553832,-0.0036
-0.00114553032,-0.0018
-0.00114552232,-0.0018
-0.00114551432,-0.0002
-0.00114550632,-0.0008
-0.00114549832,-0.002
-0.00114549032,-0.0024
-0.00114548232,-0.001
-0.00114547432,-0.001
-0.00114546632,-0.0024
-0.00114545832,-0.0016
-0.00114545032,-0.002
-0.00114544232,-0.0014
-0.00114543432,-0.0024
-0.00114542632,-0.0036
-0.00114541832,-0.0014
-0.00114541032,-0.0014
-0.00114540232,-0.002
-0.00114539432,-0.0012
-0.00114538632,-0.0026
-0.00114537832,-0.0018
-0.00114537032,-0.0012
-0.00114536232,-0.0012
-0.00114535432,-0.0018
-0.00114534632,-0.0026
-0.00114533832,-0.0016
-0.00114533032,-0.0022
-0.00114532232,-0.0022
-0.00114531432,-0.0016
-0.00114530632,-0.0016
-0.00114529832,-0.003
-0.00114529032,-0.0026
-0.00114528232,-0.0034
-0.00114527432,-0.0016
-0.00114526632,-0.0024
-0.00114525832,-0.0032
-0.00114525032,-0.001
-0.00114524232,-0.0018
-0.00114523432,-0.0026
-0.00114522632,-0.002
-0.00114521832,-0.0022
-0.00114521032,-0.0022
-0.00114520232,-0.0032
-0.00114519432,-0.0006
-0.00114518632,-0.0034
-0.00114517832,-0.002
-0.00114517032,-0.0016
-0.00114516232,-0.003
-0.00114515432,-0.0018
-0.00114514632,-0.002
-0.00114513832,-0.0008
-0.00114513032,-0.0028
-0.00114512232,-0.0024
-0.00114511432,-0.0024
-0.00114510632,-0.003
-0.00114509832,-0.0034
-0.00114509032,-0.0032
-0.00114508232,-0.0016
-0.00114507432,-0.0028
-0.00114506632,-0.0038
-0.00114505832,-0.0022
-0.00114505032,-0.0022
-0.00114504232,-0.0024
-0.00114503432,-0.0032
-0.00114502632,-0.0006
-0.00114501832,-0.0034
-0.00114501032,-0.0018
-0.00114500232,-0.0018
-0.00114499432,-0.0022
-0.00114498632,-0.001
-0.00114497832,-0.0026
-0.00114497032,-0.0002
-0.00114496232,-0.0012
-0.00114495432,-0.0026
-0.00114494632,-0.003
-0.00114493832,-0.003
-0.00114493032,-0.0024
-0.00114492232,-0.001
-0.00114491432,-0.002
-0.00114490632,-0.0032
-0.00114489832,-0.0026
-0.00114489032,-0.0026
-0.00114488232,-0.0026
-0.00114487432,-0.0038
-0.00114486632,-0.002
-0.00114485832,-0.002
-0.00114485032,-0.0034
-0.00114484232,-0.0018
-0.00114483432,-0.0024
-0.00114482632,-0.0026
-0.00114481832,-0.0028
-0.00114481032,-0.003
-0.00114480232,-0.002
-0.00114479432,-0.003
-0.00114478632,-0.0044
-0.00114477832,-0.0036
-0.00114477032,-0.003
-0.00114476232,-0.002
-0.00114475432,-0.0022
-0.00114474632,-0.0024
-0.00114473832,-0.0026
-0.00114473032,-0.0028
-0.00114472232,-0.002
-0.00114471432,-0.003
-0.00114470632,-0.0024
-0.00114469832,-0.0024
-0.00114469032,-0.0024
-0.00114468232,-0.0028
-0.00114467432,-0.0032
-0.00114466632,-0.0018
-0.00114465832,-0.0018
-0.00114465032,-0.0018
-0.00114464232,-0.0026
-0.00114463432,-0.002
-0.00114462632,-0.002
-0.00114461832,-0.0014
-0.00114461032,-0.002
-0.00114460232,-0.003
-0.00114459432,-0.0022
-0.00114458632,-0.0016
-0.00114457832,-0.0032
-0.00114457032,-0.0026
-0.00114456232,-0.0018
-0.00114455432,-0.002
-0.00114454632,-0.0026
-0.00114453832,-0.003
-0.00114453032,-0.0014
-0.00114452232,-0.0034
-0.00114451432,-0.003
-0.00114450632,-0.0014
-0.00114449832,-0.0026
-0.00114449032,-0.002
-0.00114448232,-0.0018
-0.00114447432,-0.002
-0.00114446632,-0.0024
-0.00114445832,-0.0018
-0.00114445032,-0.0024
-0.00114444232,-0.003
-0.00114443432,-0.0036
-0.00114442632,-0.0032
-0.00114441832,-0.0028
-0.00114441032,-0.0024
-0.00114440232,-0.0024
-0.00114439432,-0.0022
-0.00114438632,-0.0008
-0.00114437832,-0.0018
-0.00114437032,-0.002
-0.00114436232,-0.0036
-0.00114435432,-0.0028
-0.00114434632,-0.0026
-0.00114433832,-0.0036
-0.00114433032,-0.002
-0.00114432232,-0.0036
-0.00114431432,-0.0032
-0.00114430632,-0.0024
-0.00114429832,-0.0014
-0.00114429032,-0.0016
-0.00114428232,-0.0022
-0.00114427432,-0.0018
-0.00114426632,-0.002
-0.00114425832,-0.0038
-0.00114425032,-0.0018
-0.00114424232,-0.0038
-0.00114423432,-0.0024
-0.00114422632,-0.0022
-0.00114421832,-0.0026
-0.00114421032,-0.0038
-0.00114420232,-0.0044
-0.00114419432,-0.0044
-0.00114418632,-0.003
-0.00114417832,-0.0028
-0.00114417032,-0.0018
-0.00114416232,-0.003
-0.00114415432,-0.0024
-0.00114414632,-0.0026
-0.00114413832,-0.0018
-0.00114413032,-0.0034
-0.00114412232,-0.0028
-0.00114411432,-0.0022
-0.00114410632,-0.0016
-0.00114409832,-0.0018
-0.00114409032,-0.002
-0.00114408232,-0.0018
-0.00114407432,-0.0026
-0.00114406632,-0.0022
-0.00114405832,-0.0024
-0.00114405032,-0.0044
-0.00114404232,-0.0034
-0.00114403432,-0.003
-0.00114402632,-0.0016
-0.00114401832,-0.0006
-0.00114401032,-0.0022
-0.00114400232,-0.0034
-0.00114399432,-0.0034
-0.00114398632,-0.0018
-0.00114397832,-0.003
-0.00114397032,-0.002
-0.00114396232,-0.0014
-0.00114395432,-0.0022
-0.00114394632,-0.0026
-0.00114393832,-0.0018
-0.00114393032,-0.0022
-0.00114392232,-0.0018
-0.00114391432,-0.0024
-0.00114390632,-0.0026
-0.00114389832,-0.0022
-0.00114389032,-0.0016
-0.00114388232,-0.0026
-0.00114387432,-0.002
-0.00114386632,-0.002
-0.00114385832,-0.0018
-0.00114385032,-0.0032
-0.00114384232,-0.0012
-0.00114383432,-0.0022
-0.00114382632,-0.0024
-0.00114381832,-0.0024
-0.00114381032,-0.0014
-0.00114380232,-0.003
-0.00114379432,-0.0006
-0.00114378632,-0.0008
-0.00114377832,-0.0024
-0.00114377032,-0.0008
-0.00114376232,-0.003
-0.00114375432,-0.0028
-0.00114374632,-0.0018
-0.00114373832,-0.0026
-0.00114373032,-0.002
-0.00114372232,-0.0022
-0.00114371432,-0.0024
-0.00114370632,-0.002
-0.00114369832,-0.0026
-0.00114369032,-0.002
-0.00114368232,-0.002
-0.00114367432,-0.003
-0.00114366632,-0.0026
-0.00114365832,-0.002
-0.00114365032,-0.0018
-0.00114364232,-0.0018
-0.00114363432,-0.0024
-0.00114362632,-0.0026
-0.00114361832,-0.0016
-0.00114361032,-0.002
-0.00114360232,-0.002
-0.00114359432,-0.0008
-0.00114358632,-0.0004
-0.00114357832,-0.003
-0.00114357032,-0.0016
-0.00114356232,-0.0022
-0.00114355432,-0.0028
-0.00114354632,0
-0.00114353832,-0.0012
-0.00114353032,-0.0014
-0.00114352232,-0.0012
-0.00114351432,-0.0018
-0.00114350632,-0.0012
-0.00114349832,-0.0016
-0.00114349032,-0.0002
-0.00114348232,-0.0012
-0.00114347432,-0.0022
-0.00114346632,-0.0008
-0.00114345832,-0.0014
-0.00114345032,-0.0016
-0.00114344232,-0.0024
-0.00114343432,-0.0018
-0.00114342632,-0.002
-0.00114341832,-0.0024
-0.00114341032,-0.0024
-0.00114340232,-0.002
-0.00114339432,-0.0022
-0.00114338632,-0.0036
-0.00114337832,-0.0026
-0.00114337032,-0.0006
-0.00114336232,-0.0008
-0.00114335432,-0.0016
-0.00114334632,-0.0022
-0.00114333832,-0.002
-0.00114333032,-0.0024
-0.00114332232,-0.0026
-0.00114331432,-0.0028
-0.00114330632,-0.002
-0.00114329832,-0.0018
-0.00114329032,-0.0024
-0.00114328232,-0.0004
-0.00114327432,-0.001
-0.00114326632,-0.0026
-0.00114325832,-0.0032
-0.00114325032,-0.0032
-0.00114324232,-0.0024
-0.00114323432,-0.0024
-0.00114322632,-0.0014
-0.00114321832,-0.0006
-0.00114321032,-0.0018
-0.00114320232,-0.0022
-0.00114319432,-0.0018
-0.00114318632,-0.0006
-0.00114317832,-0.001
-0.00114317032,-0.0008
-0.00114316232,-0.0024
-0.00114315432,-0.0036
-0.00114314632,-0.0022
-0.00114313832,-0.0026
-0.00114313032,-0.001
-0.00114312232,-0.0024
-0.00114311432,-0.0022
-0.00114310632,-0.0026
-0.00114309832,-0.0028
-0.00114309032,-0.0016
-0.00114308232,-0.0008
-0.00114307432,-0.001
-0.00114306632,-0.0016
-0.00114305832,-0.001
-0.00114305032,-0.0022
-0.00114304232,-0.0028
-0.00114303432,-0.0024
-0.00114302632,-0.0022
-0.00114301832,-0.0012
-0.00114301032,-0.0018
-0.00114300232,-0.001
-0.00114299432,-0.0014
-0.00114298632,-0.0018
-0.00114297832,-0.0012
-0.00114297032,-0.0008
-0.00114296232,-0.001
-0.00114295432,-0.0022
-0.00114294632,-0.0022
-0.00114293832,-0.001
-0.00114293032,-0.0036
-0.00114292232,-0.0026
-0.00114291432,-0.0016
-0.00114290632,-0.0016
-0.00114289832,-0.0036
-0.00114289032,-0.0026
-0.00114288232,-0.002
-0.00114287432,-0.0026
-0.00114286632,-0.0024
-0.00114285832,-0.002
-0.00114285032,-0.0022
-0.00114284232,-0.002
-0.00114283432,-0.0032
-0.00114282632,-0.0022
-0.00114281832,-0.0022
-0.00114281032,-0.0024
-0.00114280232,-0.0012
-0.00114279432,-0.003
-0.00114278632,-0.0022
-0.00114277832,-0.0028
-0.00114277032,0.0002
-0.00114276232,-0.0016
-0.00114275432,-0.0026
-0.00114274632,-0.001
-0.00114273832,-0.002
-0.00114273032,-0.0032
-0.00114272232,-0.0018
-0.00114271432,-0.0032
-0.00114270632,-0.0034
-0.00114269832,-0.0036
-0.00114269032,-0.0032
-0.00114268232,-0.0028
-0.00114267432,-0.0016
-0.00114266632,-0.0018
-0.00114265832,-0.0018
-0.00114265032,-0.0026
-0.00114264232,0
-0.00114263432,-0.0004
-0.00114262632,-0.0014
-0.00114261832,-0.0012
-0.00114261032,-0.0014
-0.00114260232,0.0002
-0.00114259432,-0.0012
-0.00114258632,-0.0008
-0.00114257832,-0.0024
-0.00114257032,-0.0002
-0.00114256232,-0.0018
-0.00114255432,-0.002
-0.00114254632,-0.0016
-0.00114253832,-0.0028
-0.00114253032,-0.0012
-0.00114252232,-0.0026
-0.00114251432,-0.0028
-0.00114250632,-0.0012
-0.00114249832,-0.0024
-0.00114249032,-0.002
-0.00114248232,-0.003
-0.00114247432,-0.0026
-0.00114246632,-0.0024
-0.00114245832,-0.003
-0.00114245032,-0.0024
-0.00114244232,-0.0024
-0.00114243432,-0.0032
-0.00114242632,-0.0026
-0.00114241832,-0.0026
-0.00114241032,-0.003
-0.00114240232,-0.003
-0.00114239432,-0.0022
-0.00114238632,-0.0016
-0.00114237832,-0.002
-0.00114237032,-0.002
-0.00114236232,-0.0034
-0.00114235432,-0.0018
-0.00114234632,-0.0024
-0.00114233832,-0.0026
-0.00114233032,-0.0024
-0.00114232232,-0.0024
-0.00114231432,-0.0022
-0.00114230632,-0.0022
-0.00114229832,-0.003
-0.00114229032,-0.003
-0.00114228232,-0.0024
-0.00114227432,-0.0026
-0.00114226632,-0.004
-0.00114225832,-0.0036
-0.00114225032,-0.003
-0.00114224232,-0.0024
-0.00114223432,-0.0024
-0.00114222632,-0.0026
-0.00114221832,-0.003
-0.00114221032,-0.0034
-0.00114220232,-0.0032
-0.00114219432,-0.0028
-0.00114218632,-0.0022
-0.00114217832,-0.0022
-0.00114217032,-0.0022
-0.00114216232,-0.0016
-0.00114215432,-0.0028
-0.00114214632,-0.0022
-0.00114213832,-0.0024
-0.00114213032,-0.0028
-0.00114212232,-0.0026
-0.00114211432,-0.0032
-0.00114210632,-0.0024
-0.00114209832,-0.0026
-0.00114209032,-0.0024
-0.00114208232,-0.0028
-0.00114207432,-0.0024
-0.00114206632,-0.0024
-0.00114205832,-0.0034
-0.00114205032,-0.0018
-0.00114204232,-0.0036
-0.00114203432,-0.0038
-0.00114202632,-0.0032
-0.00114201832,-0.0036
-0.00114201032,-0.0024
-0.00114200232,-0.0026
-0.00114199432,-0.0022
-0.00114198632,-0.0022
-0.00114197832,-0.003
-0.00114197032,-0.0024
-0.00114196232,-0.0024
-0.00114195432,-0.0028
-0.00114194632,-0.0022
-0.00114193832,-0.0022
-0.00114193032,-0.0028
-0.00114192232,-0.0006
-0.00114191432,-0.0024
-0.00114190632,-0.0028
-0.00114189832,-0.003
-0.00114189032,-0.0028
-0.00114188232,-0.0018
-0.00114187432,-0.0034
-0.00114186632,-0.0016
-0.00114185832,-0.0026
-0.00114185032,-0.0022
-0.00114184232,-0.0016
-0.00114183432,-0.002
-0.00114182632,-0.0018
-0.00114181832,-0.002
-0.00114181032,-0.003
-0.00114180232,-0.003
-0.00114179432,-0.0024
-0.00114178632,-0.0016
-0.00114177832,-0.0016
-0.00114177032,-0.0012
-0.00114176232,-0.0018
-0.00114175432,-0.001
-0.00114174632,-0.002
-0.00114173832,-0.0018
-0.00114173032,-0.0022
-0.00114172232,-0.0022
-0.00114171432,-0.0024
-0.00114170632,-0.0004
-0.00114169832,-0.0024
-0.00114169032,-0.0018
-0.00114168232,-0.0022
-0.00114167432,-0.003
-0.00114166632,-0.0012
-0.00114165832,-0.0036
-0.00114165032,-0.0018
-0.00114164232,-0.0016
-0.00114163432,-0.0026
-0.00114162632,-0.0034
-0.00114161832,0
-0.00114161032,-0.0012
-0.00114160232,-0.0022
-0.00114159432,-0.002
-0.00114158632,-0.0018
-0.00114157832,-0.0004
-0.00114157032,-0.0012
-0.00114156232,-0.0016
-0.00114155432,-0.002
-0.00114154632,-0.0018
-0.00114153832,-0.0016
-0.00114153032,-0.0016
-0.00114152232,-0.0026
-0.00114151432,-0.0024
-0.00114150632,-0.0014
-0.00114149832,-0.002
-0.00114149032,-0.0034
-0.00114148232,-0.0006
-0.00114147432,-0.0004
-0.00114146632,-0.0036
-0.00114145832,-0.0032
-0.00114145032,-0.0008
-0.00114144232,-0.0012
-0.00114143432,-0.0022
-0.00114142632,-0.0006
-0.00114141832,-0.0014
-0.00114141032,-0.0022
-0.00114140232,-0.0028
-0.00114139432,-0.002
-0.00114138632,-0.0024
-0.00114137832,-0.0026
-0.00114137032,-0.0022
-0.00114136232,-0.0022
-0.00114135432,-0.0022
-0.00114134632,-0.002
-0.00114133832,-0.002
-0.00114133032,-0.0022
-0.00114132232,-0.0004
-0.00114131432,-0.0024
-0.00114130632,-0.002
-0.00114129832,-0.0016
-0.00114129032,-0.003
-0.00114128232,-0.0034
-0.00114127432,-0.0014
-0.00114126632,-0.0032
-0.00114125832,-0.003
-0.00114125032,-0.0018
-0.00114124232,-0.001
-0.00114123432,-0.0018
-0.00114122632,-0.0022
-0.00114121832,-0.0036
-0.00114121032,-0.002
-0.00114120232,-0.0024
-0.00114119432,-0.0024
-0.00114118632,-0.0024
-0.00114117832,-0.0036
-0.00114117032,-0.0016
-0.00114116232,-0.002
-0.00114115432,-0.0012
-0.00114114632,-0.0018
-0.00114113832,-0.0034
-0.00114113032,-0.002
-0.00114112232,-0.0022
-0.00114111432,-0.002
-0.00114110632,-0.0016
-0.00114109832,-0.0026
-0.00114109032,-0.0026
-0.00114108232,-0.0002
-0.00114107432,-0.0026
-0.00114106632,-0.002
-0.00114105832,-0.0032
-0.00114105032,-0.0016
-0.00114104232,-0.0016
-0.00114103432,-0.001
-0.00114102632,-0.0022
-0.00114101832,-0.0014
-0.00114101032,-0.001
-0.00114100232,-0.0026
-0.00114099432,-0.0022
-0.00114098632,-0.0024
-0.00114097832,-0.002
-0.00114097032,-0.0016
-0.00114096232,-0.0018
-0.00114095432,-0.002
-0.00114094632,-0.0038
-0.00114093832,-0.0014
-0.00114093032,-0.0022
-0.00114092232,-0.002
-0.00114091432,-0.0032
-0.00114090632,-0.0012
-0.00114089832,-0.0028
-0.00114089032,-0.0022
-0.00114088232,-0.0036
-0.00114087432,-0.0028
-0.00114086632,-0.0024
-0.00114085832,-0.0012
-0.00114085032,-0.0016
-0.00114084232,-0.0026
-0.00114083432,-0.0046
-0.00114082632,-0.0036
-0.00114081832,-0.002
-0.00114081032,-0.003
-0.00114080232,-0.0014
-0.00114079432,-0.0022
-0.00114078632,-0.0016
-0.00114077832,-0.0022
-0.00114077032,-0.0022
-0.00114076232,-0.001
-0.00114075432,-0.002
-0.00114074632,-0.0022
-0.00114073832,-0.0022
-0.00114073032,-0.002
-0.00114072232,-0.0028
-0.00114071432,-0.0026
-0.00114070632,-0.0012
-0.00114069832,-0.002
-0.00114069032,-0.0024
-0.00114068232,-0.0026
-0.00114067432,-0.0018
-0.00114066632,-0.0026
-0.00114065832,-0.0018
